dup_rate,key_id,m,tail_op,n_cu_versions,current_op,eligible,dup_injected_any,n_versions_duplicated,dup_on_current,caused_violation,verdict
0.05,1120,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1206,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,809,12,u,12,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1220,13,c,12,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,1172,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,611,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,236,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1182,11,u,11,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,901,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,1229,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,777,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,167,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,395,11,d,10,d,False,True,2,False,False,MATCH_OR_OTHER
0.05,768,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,986,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,834,3,d,2,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,165,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,971,15,u,15,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1063,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,693,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,242,8,u,8,u,True,True,1,True,True,DUPLICATE
0.05,18,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,115,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,299,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,935,8,c,7,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,1040,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,520,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,32,7,d,6,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,620,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,911,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,759,15,u,15,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,19,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,109,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,936,12,u,12,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,801,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1103,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,381,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,377,13,u,13,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,921,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,756,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1223,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,191,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,947,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,526,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1075,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,238,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,472,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,337,13,c,12,c,True,True,1,False,False,MATCH_OR_OTHER
0.05,1128,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,43,14,u,14,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,100,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,144,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,793,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,142,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,709,14,u,14,u,True,True,2,True,True,DUPLICATE
0.05,708,17,u,17,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,53,12,u,12,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,841,8,d,7,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,843,3,u,3,u,True,True,1,True,True,DUPLICATE
0.05,1189,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,997,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,941,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,282,13,u,13,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,446,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,700,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,976,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,303,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,596,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,1203,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,101,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,196,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1073,12,u,12,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1034,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,413,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1213,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,570,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,403,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1036,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,883,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,760,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,510,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1099,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1007,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1049,13,u,13,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1212,16,u,16,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,62,9,d,8,d,False,True,2,False,False,MATCH_OR_OTHER
0.05,350,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,655,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1186,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,459,16,c,15,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,113,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,96,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,293,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,419,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,825,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,492,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1158,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,908,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,766,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,28,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,266,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,772,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,1156,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,60,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,126,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,639,16,d,15,d,False,True,2,False,False,MATCH_OR_OTHER
0.05,845,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,694,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1137,6,c,5,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,36,8,c,7,c,True,True,1,False,False,MATCH_OR_OTHER
0.05,897,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,791,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1114,6,c,5,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,624,1,u,1,u,True,True,1,True,True,DUPLICATE
0.05,638,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1175,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,536,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,24,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,814,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,78,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1056,9,u,9,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,308,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1083,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,861,3,u,3,u,True,True,1,True,True,DUPLICATE
0.05,811,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,371,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,991,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,275,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,461,3,d,2,d,False,True,2,False,False,MATCH_OR_OTHER
0.05,927,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,648,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,392,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1043,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,813,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,745,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,672,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1244,5,u,5,u,True,True,2,True,True,DUPLICATE
0.05,964,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,595,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1204,7,u,7,u,True,True,2,True,True,DUPLICATE
0.05,1252,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,416,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,972,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,786,2,d,1,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,963,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,391,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,150,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,345,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,967,17,u,17,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1193,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,864,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,1097,9,d,8,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,755,9,c,8,c,True,True,1,False,False,MATCH_OR_OTHER
0.05,199,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,602,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,248,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1187,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,219,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,427,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,887,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,617,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,98,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,778,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,850,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,548,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,588,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,646,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1250,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1110,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,686,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1106,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1162,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,790,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,244,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,2,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,738,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1078,13,u,13,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,637,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,256,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1135,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,190,9,u,9,u,True,True,1,True,True,DUPLICATE
0.05,178,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,198,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,720,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1249,10,d,9,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,987,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,485,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,135,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,372,20,c,19,c,True,True,1,False,False,MATCH_OR_OTHER
0.05,93,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1054,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,831,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1001,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1015,8,c,7,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,1009,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1240,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,934,18,u,18,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,615,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,228,14,u,14,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,544,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,827,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,50,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,46,12,u,12,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,291,6,u,6,u,True,True,1,True,True,DUPLICATE
0.05,1170,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,826,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,258,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1234,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,205,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,184,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,727,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1109,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,33,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,192,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,579,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,802,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,329,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,355,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1033,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,290,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1183,3,u,3,u,True,True,1,True,True,DUPLICATE
0.05,645,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,838,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,223,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,575,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,373,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1201,7,c,6,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,871,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,237,6,d,5,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1208,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,794,10,d,9,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1132,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1031,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1118,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,689,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1100,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,707,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1126,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,502,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,728,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,365,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,687,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,549,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,26,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,926,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,247,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,114,17,u,17,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,132,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,22,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,816,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,487,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,528,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,409,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,820,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,898,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,333,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,241,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,519,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,214,6,c,5,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,982,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,448,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,362,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,380,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,263,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,379,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,174,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,322,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1119,8,d,7,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,201,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1139,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,984,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,788,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1016,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,844,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,509,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,9,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,1210,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,202,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,140,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,318,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,289,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,51,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,860,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,394,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,246,7,c,6,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,369,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.05,423,22,u,22,u,True,True,4,False,False,MATCH_OR_OTHER
0.05,25,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,99,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,775,10,d,9,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,870,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,764,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,837,6,d,5,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,169,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,356,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,973,14,u,14,u,True,True,2,True,True,DUPLICATE
0.05,627,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,636,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1134,2,u,2,u,True,True,1,True,True,DUPLICATE
0.05,262,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,547,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,779,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,546,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,473,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,154,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,619,12,u,12,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,55,11,u,11,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,992,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1020,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1155,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,166,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1059,8,d,7,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1228,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,564,11,u,11,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,398,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,339,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,415,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,229,3,u,3,u,True,True,1,True,True,DUPLICATE
0.05,530,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,852,3,d,2,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,558,8,d,7,d,False,True,2,False,False,MATCH_OR_OTHER
0.05,804,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,155,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,14,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,489,8,u,8,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1005,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,143,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1235,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,58,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,396,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1188,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,230,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,975,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,970,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,432,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,654,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,106,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1111,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,589,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,989,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,603,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,742,7,d,6,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,1092,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,625,8,d,7,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,650,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,206,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,493,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1129,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,807,5,c,4,c,True,True,1,False,False,MATCH_OR_OTHER
0.05,481,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1165,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,361,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,552,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,516,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,326,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,39,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,68,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,732,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.05,551,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1022,5,c,4,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,321,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,418,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1256,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1076,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,945,14,d,13,d,False,True,1,False,False,MATCH_OR_OTHER
0.05,64,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1088,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,958,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,1115,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,347,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,367,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,803,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.05,733,5,u,5,u,True,True,1,True,True,DUPLICATE
0.05,1057,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.05,185,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.05,442,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
