key_id,m,competitive_ops,tail_op,n_cu_versions,current_op,current_is_cu,current_dup_uniform,current_dup_fired,n_flags_fired,duplicate,verdict
729,5,uuuuu,u,5,u,True,0.823712,False,2,False,MATCH_OR_OTHER
440,9,uuuuuuuud,d,8,d,False,-,False,2,False,MATCH_OR_OTHER
730,7,uuuuuuu,u,7,u,True,0.893739,False,1,False,MATCH_OR_OTHER
710,2,uu,u,2,u,True,0.411314,False,0,False,MATCH_OR_OTHER
3,3,uuu,u,3,u,True,0.061678,True,2,True,DUPLICATE
718,5,uuuud,d,4,d,False,-,False,2,False,MATCH_OR_OTHER
484,6,uuuuuu,u,6,u,True,0.785311,False,2,False,MATCH_OR_OTHER
434,6,uuuuuu,u,6,u,True,0.372044,False,1,False,MATCH_OR_OTHER
641,15,uuuuuuuuuuuuuuu,u,15,u,True,0.833506,False,5,False,MATCH_OR_OTHER
651,12,uuuuuuuuuudc,c,11,c,True,0.384840,False,4,False,MATCH_OR_OTHER
79,4,uuuu,u,4,u,True,0.762652,False,2,False,MATCH_OR_OTHER
1211,11,cuuuuuuuudc,c,10,c,True,0.162694,True,2,True,DUPLICATE
1068,2,uu,u,2,u,True,0.137867,True,1,True,DUPLICATE
767,7,uuuuuuu,u,7,u,True,0.666159,False,2,False,MATCH_OR_OTHER
1131,1,u,u,1,u,True,0.897445,False,0,False,MATCH_OR_OTHER
771,6,uuuuud,d,5,d,False,-,False,1,False,MATCH_OR_OTHER
44,1,u,u,1,u,True,0.884566,False,0,False,MATCH_OR_OTHER
808,4,uuuu,u,4,u,True,0.957541,False,1,False,MATCH_OR_OTHER
781,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
468,2,uu,u,2,u,True,0.296168,True,1,True,DUPLICATE
828,27,uuuuuuuuuuuuuuuuuuuuuuuuuuu,u,27,u,True,0.345180,False,4,False,MATCH_OR_OTHER
273,1,u,u,1,u,True,0.226049,True,1,True,DUPLICATE
127,7,uuuuuuu,u,7,u,True,0.857317,False,4,False,MATCH_OR_OTHER
750,6,uuuuuu,u,6,u,True,0.586847,False,1,False,MATCH_OR_OTHER
590,6,uuuuuu,u,6,u,True,0.442185,False,0,False,MATCH_OR_OTHER
212,3,uuu,u,3,u,True,0.463333,False,1,False,MATCH_OR_OTHER
426,11,uuuuuuuuudc,c,10,c,True,0.704694,False,3,False,MATCH_OR_OTHER
830,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
65,5,uuudc,c,4,c,True,0.862227,False,1,False,MATCH_OR_OTHER
783,9,uuuuuuuuu,u,9,u,True,0.606818,False,0,False,MATCH_OR_OTHER
1226,2,cu,u,2,u,True,0.461382,False,0,False,MATCH_OR_OTHER
1045,14,uuuuuuuuuuuuuu,u,14,u,True,0.945056,False,1,False,MATCH_OR_OTHER
73,13,uuuuuuuuuuuud,d,12,d,False,-,False,5,False,MATCH_OR_OTHER
1014,7,uuuuuuu,u,7,u,True,0.844457,False,1,False,MATCH_OR_OTHER
444,2,uu,u,2,u,True,0.830808,False,1,False,MATCH_OR_OTHER
476,2,uu,u,2,u,True,0.233858,True,1,True,DUPLICATE
606,4,uudc,c,3,c,True,0.149779,True,1,True,DUPLICATE
168,12,uuuuuuuuuuuu,u,12,u,True,0.955174,False,2,False,MATCH_OR_OTHER
297,9,uuuuuuuuu,u,9,u,True,0.891895,False,2,False,MATCH_OR_OTHER
21,12,uuuuuuuuuuuu,u,12,u,True,0.931933,False,2,False,MATCH_OR_OTHER
145,9,uuuuuuuuu,u,9,u,True,0.584642,False,1,False,MATCH_OR_OTHER
63,2,uu,u,2,u,True,0.649940,False,1,False,MATCH_OR_OTHER
271,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
605,3,uuu,u,3,u,True,0.219766,True,3,True,DUPLICATE
1080,8,uuuuuuuu,u,8,u,True,0.861192,False,1,False,MATCH_OR_OTHER
833,6,uuuuuu,u,6,u,True,0.744247,False,1,False,MATCH_OR_OTHER
245,11,uuuuuuuuuuu,u,11,u,True,0.520716,False,3,False,MATCH_OR_OTHER
1120,5,uuuuu,u,5,u,True,0.409733,False,2,False,MATCH_OR_OTHER
1206,4,cuud,d,3,d,False,-,False,2,False,MATCH_OR_OTHER
809,12,uuuuuuuuuuuu,u,12,u,True,0.112084,True,6,True,DUPLICATE
1220,13,cuuuuuuuuuudc,c,12,c,True,0.078476,True,5,True,DUPLICATE
1172,5,uuuuu,u,5,u,True,0.632783,False,0,False,MATCH_OR_OTHER
611,1,u,u,1,u,True,0.047774,True,1,True,DUPLICATE
236,10,uuuuuuuuuu,u,10,u,True,0.871422,False,2,False,MATCH_OR_OTHER
1182,11,uuuuuuuuuuu,u,11,u,True,0.067770,True,2,True,DUPLICATE
901,4,uuud,d,3,d,False,-,False,1,False,MATCH_OR_OTHER
1229,6,cuuuuu,u,6,u,True,0.389657,False,1,False,MATCH_OR_OTHER
777,4,uuud,d,3,d,False,-,False,2,False,MATCH_OR_OTHER
167,1,u,u,1,u,True,0.948746,False,0,False,MATCH_OR_OTHER
395,11,uuuuuuuuuud,d,10,d,False,-,False,5,False,MATCH_OR_OTHER
768,5,uuuud,d,4,d,False,-,False,2,False,MATCH_OR_OTHER
986,1,u,u,1,u,True,0.006897,True,1,True,DUPLICATE
834,3,uud,d,2,d,False,-,False,2,False,MATCH_OR_OTHER
165,10,uuuuuuuuuu,u,10,u,True,0.519257,False,0,False,MATCH_OR_OTHER
971,15,uuuuuuuuuuuuuuu,u,15,u,True,0.955098,False,6,False,MATCH_OR_OTHER
1063,13,uuuuuuuuuuuuu,u,13,u,True,0.405936,False,5,False,MATCH_OR_OTHER
693,11,uuuuuuuuuuu,u,11,u,True,0.441629,False,3,False,MATCH_OR_OTHER
242,8,uuuuuuuu,u,8,u,True,0.048828,True,3,True,DUPLICATE
18,13,uuuuuuuuuuuuu,u,13,u,True,0.159929,True,4,True,DUPLICATE
115,5,uuuuu,u,5,u,True,0.123969,True,2,True,DUPLICATE
299,2,uu,u,2,u,True,0.193096,True,1,True,DUPLICATE
935,8,uuuuuudc,c,7,c,True,0.910784,False,1,False,MATCH_OR_OTHER
1040,2,uu,u,2,u,True,0.906804,False,1,False,MATCH_OR_OTHER
520,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
32,7,uuuuuud,d,6,d,False,-,False,4,False,MATCH_OR_OTHER
620,2,uu,u,2,u,True,0.471814,False,1,False,MATCH_OR_OTHER
911,4,uuud,d,3,d,False,-,False,0,False,MATCH_OR_OTHER
759,15,uuuuuuuuuuuuuuu,u,15,u,True,0.463306,False,3,False,MATCH_OR_OTHER
19,9,uuuuuuuuu,u,9,u,True,0.978430,False,5,False,MATCH_OR_OTHER
109,5,uuuuu,u,5,u,True,0.226875,True,3,True,DUPLICATE
936,12,uuuuuuuuuuuu,u,12,u,True,0.416790,False,2,False,MATCH_OR_OTHER
801,3,uuu,u,3,u,True,0.413524,False,1,False,MATCH_OR_OTHER
1103,2,uu,u,2,u,True,0.397910,False,0,False,MATCH_OR_OTHER
381,8,uuuuuuuu,u,8,u,True,0.354422,False,1,False,MATCH_OR_OTHER
377,13,uuuuuuuuuuuuu,u,13,u,True,0.109200,True,8,True,DUPLICATE
921,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
756,6,uuuuuu,u,6,u,True,0.864723,False,0,False,MATCH_OR_OTHER
1223,13,cuuuuuuuuuuuu,u,13,u,True,0.721815,False,2,False,MATCH_OR_OTHER
191,13,uuuuuuuuuuuuu,u,13,u,True,0.422151,False,5,False,MATCH_OR_OTHER
947,7,uuuuuuu,u,7,u,True,0.062960,True,1,True,DUPLICATE
526,4,uuuu,u,4,u,True,0.351559,False,2,False,MATCH_OR_OTHER
1075,4,uuud,d,3,d,False,-,False,1,False,MATCH_OR_OTHER
238,5,uuuuu,u,5,u,True,0.963064,False,0,False,MATCH_OR_OTHER
472,4,uudc,c,3,c,True,0.584709,False,1,False,MATCH_OR_OTHER
337,13,uuuuuuuuuuudc,c,12,c,True,0.929787,False,3,False,MATCH_OR_OTHER
1128,3,udc,c,2,c,True,0.531829,False,1,False,MATCH_OR_OTHER
43,14,uuuuuuuuuuuuuu,u,14,u,True,0.453704,False,3,False,MATCH_OR_OTHER
100,3,uuu,u,3,u,True,0.127643,True,1,True,DUPLICATE
144,2,uu,u,2,u,True,0.630657,False,0,False,MATCH_OR_OTHER
793,11,uuuuuuuuuuu,u,11,u,True,0.909411,False,4,False,MATCH_OR_OTHER
142,6,uuuuuu,u,6,u,True,0.770302,False,1,False,MATCH_OR_OTHER
709,14,uuuuuuuuuuuuuu,u,14,u,True,0.040096,True,4,True,DUPLICATE
708,17,uuuuuuuuuuuuuuuuu,u,17,u,True,0.492425,False,6,False,MATCH_OR_OTHER
53,12,uuuuuuuuuuuu,u,12,u,True,0.076487,True,3,True,DUPLICATE
841,8,uuuuuuud,d,7,d,False,-,False,1,False,MATCH_OR_OTHER
843,3,uuu,u,3,u,True,0.013386,True,1,True,DUPLICATE
1189,2,uu,u,2,u,True,0.079935,True,1,True,DUPLICATE
997,8,uuuuuuuu,u,8,u,True,0.286466,True,4,True,DUPLICATE
941,2,uu,u,2,u,True,0.853938,False,0,False,MATCH_OR_OTHER
282,13,uuuuuuuuuuuuu,u,13,u,True,0.537239,False,6,False,MATCH_OR_OTHER
446,7,uuuuuuu,u,7,u,True,0.595052,False,2,False,MATCH_OR_OTHER
700,4,uuuu,u,4,u,True,0.954496,False,2,False,MATCH_OR_OTHER
976,9,uuuuuuuuu,u,9,u,True,0.091674,True,2,True,DUPLICATE
303,4,uuuu,u,4,u,True,0.841251,False,2,False,MATCH_OR_OTHER
596,3,udc,c,2,c,True,0.232951,True,1,True,DUPLICATE
1203,2,cu,u,2,u,True,0.058092,True,1,True,DUPLICATE
101,9,uuuuuuuud,d,8,d,False,-,False,4,False,MATCH_OR_OTHER
196,9,uuuuuuuud,d,8,d,False,-,False,1,False,MATCH_OR_OTHER
1073,12,uuuuuuuuuuuu,u,12,u,True,0.764882,False,2,False,MATCH_OR_OTHER
1034,6,uuuuuu,u,6,u,True,0.491832,False,3,False,MATCH_OR_OTHER
413,6,uuuuuu,u,6,u,True,0.373118,False,1,False,MATCH_OR_OTHER
1213,2,cu,u,2,u,True,0.342178,False,0,False,MATCH_OR_OTHER
570,4,uuuu,u,4,u,True,0.644611,False,1,False,MATCH_OR_OTHER
403,5,uuuuu,u,5,u,True,0.523475,False,2,False,MATCH_OR_OTHER
1036,4,uuuu,u,4,u,True,0.969150,False,1,False,MATCH_OR_OTHER
883,9,uuuuuuuuu,u,9,u,True,0.546635,False,4,False,MATCH_OR_OTHER
760,3,uuu,u,3,u,True,0.844134,False,2,False,MATCH_OR_OTHER
510,6,uuuuuu,u,6,u,True,0.419770,False,0,False,MATCH_OR_OTHER
1099,6,uuuuuu,u,6,u,True,0.638039,False,2,False,MATCH_OR_OTHER
1007,9,uuuuuuuud,d,8,d,False,-,False,4,False,MATCH_OR_OTHER
1049,13,uuuuuuuuuuuuu,u,13,u,True,0.284449,True,6,True,DUPLICATE
1212,16,cuuuuuuuuuuuuuuu,u,16,u,True,0.918904,False,6,False,MATCH_OR_OTHER
62,9,uuuuuuuud,d,8,d,False,-,False,3,False,MATCH_OR_OTHER
350,2,uu,u,2,u,True,0.183084,True,2,True,DUPLICATE
655,10,uuuuuuuuuu,u,10,u,True,0.752083,False,4,False,MATCH_OR_OTHER
1186,3,uuu,u,3,u,True,0.369678,False,1,False,MATCH_OR_OTHER
459,16,uuuuuuuuuuuuuudc,c,15,c,True,0.124233,True,4,True,DUPLICATE
113,7,uuuuuuu,u,7,u,True,0.758193,False,1,False,MATCH_OR_OTHER
96,3,uuu,u,3,u,True,0.896532,False,1,False,MATCH_OR_OTHER
293,8,uuuuuuuu,u,8,u,True,0.645794,False,2,False,MATCH_OR_OTHER
419,8,uuuuuuuu,u,8,u,True,0.525517,False,3,False,MATCH_OR_OTHER
825,2,ud,d,1,d,False,-,False,1,False,MATCH_OR_OTHER
492,1,u,u,1,u,True,0.808418,False,0,False,MATCH_OR_OTHER
1158,4,uuud,d,3,d,False,-,False,0,False,MATCH_OR_OTHER
908,2,uu,u,2,u,True,0.645129,False,0,False,MATCH_OR_OTHER
766,4,uuuu,u,4,u,True,0.347693,False,0,False,MATCH_OR_OTHER
28,3,uuu,u,3,u,True,0.970540,False,0,False,MATCH_OR_OTHER
266,1,u,u,1,u,True,0.254117,True,1,True,DUPLICATE
772,6,uuuuuu,u,6,u,True,0.529175,False,3,False,MATCH_OR_OTHER
1156,7,uuuuuuu,u,7,u,True,0.684959,False,1,False,MATCH_OR_OTHER
60,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
126,2,uu,u,2,u,True,0.469953,False,0,False,MATCH_OR_OTHER
639,16,uuuuuuuuuuuuuuud,d,15,d,False,-,False,4,False,MATCH_OR_OTHER
845,3,uuu,u,3,u,True,0.459790,False,1,False,MATCH_OR_OTHER
694,3,uuu,u,3,u,True,0.560331,False,0,False,MATCH_OR_OTHER
1137,6,uuuudc,c,5,c,True,0.715789,False,2,False,MATCH_OR_OTHER
36,8,uuuuuudc,c,7,c,True,0.871278,False,2,False,MATCH_OR_OTHER
897,2,uu,u,2,u,True,0.122492,True,1,True,DUPLICATE
791,6,uuuuuu,u,6,u,True,0.844529,False,0,False,MATCH_OR_OTHER
1114,6,uuuudc,c,5,c,True,0.509666,False,1,False,MATCH_OR_OTHER
624,1,u,u,1,u,True,0.014000,True,1,True,DUPLICATE
638,4,uuud,d,3,d,False,-,False,1,False,MATCH_OR_OTHER
1175,3,uuu,u,3,u,True,0.943141,False,0,False,MATCH_OR_OTHER
536,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
24,2,uu,u,2,u,True,0.344187,False,0,False,MATCH_OR_OTHER
814,4,uuuu,u,4,u,True,0.413414,False,2,False,MATCH_OR_OTHER
78,5,uuuuu,u,5,u,True,0.679141,False,3,False,MATCH_OR_OTHER
1056,9,uuuuuuuuu,u,9,u,True,0.698226,False,4,False,MATCH_OR_OTHER
308,5,uuuuu,u,5,u,True,0.065218,True,2,True,DUPLICATE
1083,1,u,u,1,u,True,0.993863,False,0,False,MATCH_OR_OTHER
861,3,uuu,u,3,u,True,0.042484,True,1,True,DUPLICATE
811,7,uuuuuuu,u,7,u,True,0.638441,False,2,False,MATCH_OR_OTHER
371,2,uu,u,2,u,True,0.091457,True,1,True,DUPLICATE
991,2,uu,u,2,u,True,0.847268,False,0,False,MATCH_OR_OTHER
275,8,uuuuuuuu,u,8,u,True,0.722174,False,2,False,MATCH_OR_OTHER
461,3,uud,d,2,d,False,-,False,2,False,MATCH_OR_OTHER
927,5,uuuuu,u,5,u,True,0.599053,False,2,False,MATCH_OR_OTHER
648,1,u,u,1,u,True,0.707813,False,0,False,MATCH_OR_OTHER
392,7,uuuuuuu,u,7,u,True,0.385318,False,1,False,MATCH_OR_OTHER
1043,6,uuuuuu,u,6,u,True,0.119374,True,3,True,DUPLICATE
813,4,uuuu,u,4,u,True,0.631407,False,2,False,MATCH_OR_OTHER
745,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
672,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
1244,5,cuuuu,u,5,u,True,0.019655,True,2,True,DUPLICATE
964,1,u,u,1,u,True,0.190905,True,1,True,DUPLICATE
595,9,uuuuuuuuu,u,9,u,True,0.135407,True,5,True,DUPLICATE
1204,7,cuuuuuu,u,7,u,True,0.023482,True,3,True,DUPLICATE
1252,5,cuuuu,u,5,u,True,0.829999,False,1,False,MATCH_OR_OTHER
416,5,uuuuu,u,5,u,True,0.186696,True,3,True,DUPLICATE
972,7,uuuuuuu,u,7,u,True,0.282150,True,2,True,DUPLICATE
786,2,ud,d,1,d,False,-,False,1,False,MATCH_OR_OTHER
963,5,uuuuu,u,5,u,True,0.999751,False,3,False,MATCH_OR_OTHER
391,7,uuuuuuu,u,7,u,True,0.085813,True,4,True,DUPLICATE
150,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
345,3,udc,c,2,c,True,0.185620,True,2,True,DUPLICATE
967,17,uuuuuuuuuuuuuuuuu,u,17,u,True,0.251939,True,7,True,DUPLICATE
1193,2,uu,u,2,u,True,0.814577,False,0,False,MATCH_OR_OTHER
864,7,uuuuuuu,u,7,u,True,0.138980,True,4,True,DUPLICATE
1097,9,uuuuuuuud,d,8,d,False,-,False,2,False,MATCH_OR_OTHER
755,9,uuuuuuudc,c,8,c,True,0.154163,True,3,True,DUPLICATE
199,3,uuu,u,3,u,True,0.948703,False,0,False,MATCH_OR_OTHER
602,6,uuuuuu,u,6,u,True,0.890486,False,4,False,MATCH_OR_OTHER
248,7,uuuuuuu,u,7,u,True,0.264149,True,3,True,DUPLICATE
1187,7,uuuuuuu,u,7,u,True,0.240115,True,2,True,DUPLICATE
219,2,uu,u,2,u,True,0.070312,True,1,True,DUPLICATE
427,4,uuuu,u,4,u,True,0.931607,False,2,False,MATCH_OR_OTHER
887,3,uuu,u,3,u,True,0.799754,False,0,False,MATCH_OR_OTHER
617,5,uuuuu,u,5,u,True,0.248852,True,2,True,DUPLICATE
98,3,uud,d,2,d,False,-,False,2,False,MATCH_OR_OTHER
778,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
850,3,uuu,u,3,u,True,0.201393,True,2,True,DUPLICATE
548,3,uuu,u,3,u,True,0.814386,False,0,False,MATCH_OR_OTHER
588,2,uu,u,2,u,True,0.518244,False,0,False,MATCH_OR_OTHER
646,5,uuuuu,u,5,u,True,0.541028,False,1,False,MATCH_OR_OTHER
1250,5,cuuuu,u,5,u,True,0.556671,False,0,False,MATCH_OR_OTHER
1110,2,uu,u,2,u,True,0.651348,False,1,False,MATCH_OR_OTHER
686,8,uuuuuuuu,u,8,u,True,0.805049,False,1,False,MATCH_OR_OTHER
1106,7,uuuuuuu,u,7,u,True,0.188983,True,3,True,DUPLICATE
1162,4,uuud,d,3,d,False,-,False,0,False,MATCH_OR_OTHER
790,5,uuuuu,u,5,u,True,0.824321,False,0,False,MATCH_OR_OTHER
244,5,uuuuu,u,5,u,True,0.931861,False,1,False,MATCH_OR_OTHER
2,1,u,u,1,u,True,0.648912,False,0,False,MATCH_OR_OTHER
738,8,uuuuuuuu,u,8,u,True,0.730026,False,3,False,MATCH_OR_OTHER
1078,13,uuuuuuuuuuuuu,u,13,u,True,0.735956,False,5,False,MATCH_OR_OTHER
637,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
256,1,u,u,1,u,True,0.335496,False,0,False,MATCH_OR_OTHER
1135,5,uuuuu,u,5,u,True,0.539038,False,1,False,MATCH_OR_OTHER
190,9,uuuuuuuuu,u,9,u,True,0.035357,True,2,True,DUPLICATE
178,4,uuuu,u,4,u,True,0.609693,False,0,False,MATCH_OR_OTHER
198,1,u,u,1,u,True,0.522495,False,0,False,MATCH_OR_OTHER
720,2,uu,u,2,u,True,0.100201,True,1,True,DUPLICATE
1249,10,cuuuuuuuud,d,9,d,False,-,False,0,False,MATCH_OR_OTHER
987,1,u,u,1,u,True,0.809024,False,0,False,MATCH_OR_OTHER
485,1,u,u,1,u,True,0.632772,False,0,False,MATCH_OR_OTHER
135,5,uuuuu,u,5,u,True,0.406441,False,1,False,MATCH_OR_OTHER
372,20,uuuuuuuuuuuuuuuuuudc,c,19,c,True,0.964748,False,8,False,MATCH_OR_OTHER
93,1,u,u,1,u,True,0.417749,False,0,False,MATCH_OR_OTHER
1054,4,uuuu,u,4,u,True,0.278373,True,1,True,DUPLICATE
831,4,uuuu,u,4,u,True,0.793892,False,0,False,MATCH_OR_OTHER
1001,8,uuuuuuuu,u,8,u,True,0.938684,False,2,False,MATCH_OR_OTHER
1015,8,uuuuuudc,c,7,c,True,0.100083,True,2,True,DUPLICATE
1009,2,uu,u,2,u,True,0.103663,True,1,True,DUPLICATE
1240,4,cuuu,u,4,u,True,0.232831,True,2,True,DUPLICATE
934,18,uuuuuuuuuuuuuuuuuu,u,18,u,True,0.291547,True,8,True,DUPLICATE
615,7,uuuuuuu,u,7,u,True,0.804753,False,2,False,MATCH_OR_OTHER
228,14,uuuuuuuuuuuuuu,u,14,u,True,0.604049,False,3,False,MATCH_OR_OTHER
544,7,uuuuuuu,u,7,u,True,0.072568,True,3,True,DUPLICATE
827,7,uuuuuuu,u,7,u,True,0.405523,False,2,False,MATCH_OR_OTHER
50,3,uuu,u,3,u,True,0.325441,False,1,False,MATCH_OR_OTHER
46,12,uuuuuuuuuuuu,u,12,u,True,0.993676,False,4,False,MATCH_OR_OTHER
291,6,uuuuuu,u,6,u,True,0.025853,True,3,True,DUPLICATE
1170,6,uuuuuu,u,6,u,True,0.667980,False,3,False,MATCH_OR_OTHER
826,4,uudc,c,3,c,True,0.955727,False,0,False,MATCH_OR_OTHER
258,3,uuu,u,3,u,True,0.409929,False,0,False,MATCH_OR_OTHER
1234,9,cuuuuuuuu,u,9,u,True,0.614681,False,1,False,MATCH_OR_OTHER
205,3,uuu,u,3,u,True,0.677053,False,1,False,MATCH_OR_OTHER
184,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
727,5,uuuuu,u,5,u,True,0.221797,True,1,True,DUPLICATE
1109,4,uuuu,u,4,u,True,0.808560,False,2,False,MATCH_OR_OTHER
33,9,uuuuuuuuu,u,9,u,True,0.111423,True,2,True,DUPLICATE
192,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
579,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
802,3,uuu,u,3,u,True,0.336161,False,0,False,MATCH_OR_OTHER
329,4,uuuu,u,4,u,True,0.449368,False,2,False,MATCH_OR_OTHER
355,4,uuuu,u,4,u,True,0.650527,False,1,False,MATCH_OR_OTHER
1033,3,uuu,u,3,u,True,0.621100,False,0,False,MATCH_OR_OTHER
290,4,uuuu,u,4,u,True,0.763515,False,1,False,MATCH_OR_OTHER
1183,3,uuu,u,3,u,True,0.033767,True,1,True,DUPLICATE
645,3,uuu,u,3,u,True,0.779363,False,0,False,MATCH_OR_OTHER
838,2,uu,u,2,u,True,0.367534,False,0,False,MATCH_OR_OTHER
223,9,uuuuuuuuu,u,9,u,True,0.407912,False,3,False,MATCH_OR_OTHER
575,8,uuuuuuuu,u,8,u,True,0.472758,False,5,False,MATCH_OR_OTHER
373,2,uu,u,2,u,True,0.780608,False,0,False,MATCH_OR_OTHER
1201,7,cuuuudc,c,6,c,True,0.177606,True,1,True,DUPLICATE
871,4,uuuu,u,4,u,True,0.110263,True,3,True,DUPLICATE
237,6,uuuuud,d,5,d,False,-,False,2,False,MATCH_OR_OTHER
1208,3,cuu,u,3,u,True,0.296063,True,1,True,DUPLICATE
794,10,uuuuuuuuud,d,9,d,False,-,False,3,False,MATCH_OR_OTHER
1132,4,uuuu,u,4,u,True,0.627724,False,0,False,MATCH_OR_OTHER
1031,2,uu,u,2,u,True,0.912515,False,0,False,MATCH_OR_OTHER
1118,7,uuuuuuu,u,7,u,True,0.907686,False,3,False,MATCH_OR_OTHER
689,3,uuu,u,3,u,True,0.877320,False,0,False,MATCH_OR_OTHER
1100,3,uud,d,2,d,False,-,False,1,False,MATCH_OR_OTHER
707,2,uu,u,2,u,True,0.065817,True,1,True,DUPLICATE
1126,4,uuuu,u,4,u,True,0.904639,False,1,False,MATCH_OR_OTHER
502,2,uu,u,2,u,True,0.882126,False,0,False,MATCH_OR_OTHER
728,9,uuuuuuuuu,u,9,u,True,0.722030,False,4,False,MATCH_OR_OTHER
365,11,uuuuuuuuuuu,u,11,u,True,0.944365,False,1,False,MATCH_OR_OTHER
687,3,uuu,u,3,u,True,0.779971,False,0,False,MATCH_OR_OTHER
549,1,u,u,1,u,True,0.554976,False,0,False,MATCH_OR_OTHER
26,10,uuuuuuuuuu,u,10,u,True,0.304244,False,2,False,MATCH_OR_OTHER
926,2,uu,u,2,u,True,0.575965,False,0,False,MATCH_OR_OTHER
247,5,uuuuu,u,5,u,True,0.801526,False,0,False,MATCH_OR_OTHER
114,17,uuuuuuuuuuuuuuuuu,u,17,u,True,0.977391,False,6,False,MATCH_OR_OTHER
132,9,uuuuuuuuu,u,9,u,True,0.108278,True,2,True,DUPLICATE
22,4,uuuu,u,4,u,True,0.247353,True,4,True,DUPLICATE
816,2,uu,u,2,u,True,0.477697,False,0,False,MATCH_OR_OTHER
487,7,uuuuuuu,u,7,u,True,0.655607,False,3,False,MATCH_OR_OTHER
528,6,uuuuuu,u,6,u,True,0.879571,False,2,False,MATCH_OR_OTHER
409,3,uuu,u,3,u,True,0.957916,False,0,False,MATCH_OR_OTHER
820,5,uuuuu,u,5,u,True,0.192496,True,3,True,DUPLICATE
898,4,uudc,c,3,c,True,0.488409,False,0,False,MATCH_OR_OTHER
333,8,uuuuuuuu,u,8,u,True,0.098751,True,5,True,DUPLICATE
241,3,uuu,u,3,u,True,0.181621,True,2,True,DUPLICATE
519,6,uuuuuu,u,6,u,True,0.295786,True,3,True,DUPLICATE
214,6,uuuudc,c,5,c,True,0.632513,False,2,False,MATCH_OR_OTHER
982,1,u,u,1,u,True,0.406579,False,0,False,MATCH_OR_OTHER
448,4,uuuu,u,4,u,True,0.155078,True,2,True,DUPLICATE
362,6,uuuuuu,u,6,u,True,0.954941,False,3,False,MATCH_OR_OTHER
380,4,uuuu,u,4,u,True,0.074439,True,3,True,DUPLICATE
263,5,uuuuu,u,5,u,True,0.642038,False,2,False,MATCH_OR_OTHER
379,3,uuu,u,3,u,True,0.430714,False,1,False,MATCH_OR_OTHER
174,3,uuu,u,3,u,True,0.615054,False,1,False,MATCH_OR_OTHER
322,5,uuuuu,u,5,u,True,0.599093,False,2,False,MATCH_OR_OTHER
1119,8,uuuuuuud,d,7,d,False,-,False,3,False,MATCH_OR_OTHER
201,2,ud,d,1,d,False,-,False,1,False,MATCH_OR_OTHER
1139,2,uu,u,2,u,True,0.843750,False,0,False,MATCH_OR_OTHER
984,2,uu,u,2,u,True,0.193816,True,2,True,DUPLICATE
788,4,uuuu,u,4,u,True,0.199252,True,2,True,DUPLICATE
1016,6,uuuuuu,u,6,u,True,0.954211,False,1,False,MATCH_OR_OTHER
844,10,uuuuuuuuuu,u,10,u,True,0.430744,False,2,False,MATCH_OR_OTHER
509,1,u,u,1,u,True,0.536944,False,0,False,MATCH_OR_OTHER
9,5,uuuuu,u,5,u,True,0.794874,False,1,False,MATCH_OR_OTHER
1210,4,cuuu,u,4,u,True,0.976693,False,0,False,MATCH_OR_OTHER
202,6,uuuuuu,u,6,u,True,0.185547,True,1,True,DUPLICATE
140,3,uuu,u,3,u,True,0.968478,False,0,False,MATCH_OR_OTHER
318,3,uuu,u,3,u,True,0.592184,False,1,False,MATCH_OR_OTHER
289,1,u,u,1,u,True,0.285473,True,1,True,DUPLICATE
51,2,uu,u,2,u,True,0.488848,False,0,False,MATCH_OR_OTHER
860,6,uuuuuu,u,6,u,True,0.232235,True,3,True,DUPLICATE
394,2,uu,u,2,u,True,0.659184,False,1,False,MATCH_OR_OTHER
246,7,uuuuudc,c,6,c,True,0.587937,False,2,False,MATCH_OR_OTHER
369,11,uuuuuuuuuuu,u,11,u,True,0.847284,False,2,False,MATCH_OR_OTHER
423,22,uuuuuuuuuuuuuuuuuuuuuu,u,22,u,True,0.260476,True,7,True,DUPLICATE
25,1,u,u,1,u,True,0.481674,False,0,False,MATCH_OR_OTHER
99,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
775,10,uuuuuuuuud,d,9,d,False,-,False,3,False,MATCH_OR_OTHER
870,3,uuu,u,3,u,True,0.552373,False,1,False,MATCH_OR_OTHER
