key_id,m,competitive_lsns,competitive_ops,clean_seqs,final_seqs,n_pairs,fired_pairs,last_pair_uniform,last_pair_fired,tail_op,current_lsn,winner_vidx,winner_seq,winner_lsn,winner_op,present,violated,verdict
109,5,1755;2297;3102;3566;4308,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.272321,False,u,4308,4,5,4308,u,1,False,MATCH
936,12,1756;2509;3353;3910;3974;4688;4989;5131;5758;6246;6370;6630,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;2;3;4;5;6;7;8;10;9;11;12,11,9,0.813951,False,u,6630,11,12,6630,u,1,False,MATCH
801,3,1763;2593;4118,uuu,1;2;3,1;2;3,2,-,0.641701,False,u,4118,2,3,4118,u,1,False,MATCH
1103,2,1764;2157,uu,1;2,1;2,1,-,0.701756,False,u,2157,1,2,2157,u,1,False,MATCH
381,8,1766;2298;2760;2899;3601;3896;4296;5577,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;4;3;5;6;8;7,7,3;7,0.041119,True,u,5577,6,8,4296,u,1,True,STALE_WINS
377,13,1769;1882;2627;2788;2952;2999;4216;5509;5814;5944;6067;6461;7357,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;4;3;5;6;7;8;10;9;11;13;12,12,3;9;12,0.165119,True,u,7357,11,13,6461,u,1,True,STALE_WINS
921,3,1770;3656;5132,uud,1;2;3,2;1;3,2,1,0.883609,False,d,5132,2,3,5132,d,0,False,MATCH
756,6,1773;2072;2823;5496;5720;6366,uuuuuu,1;2;3;4;5;6,1;2;4;3;5;6,5,3,0.571962,False,u,6366,5,6,6366,u,1,False,MATCH
1223,13,1774;2239;2491;3864;4015;5283;5435;5471;5693;5794;6628;6753;6870,cuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;3;4;6;5;7;8;9;10;11;12;13,12,5,0.334288,False,u,6870,12,13,6870,u,1,False,MATCH
191,13,1775;2535;3079;3103;3369;3789;4049;4413;4661;5547;5971;6394;6940,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;3;5;4;7;6;8;10;9;11;12;13,12,4;6;9,0.802975,False,u,6940,12,13,6940,u,1,False,MATCH
947,7,1776;1824;2737;2853;3682;4528;4915,uuuuuuu,1;2;3;4;5;6;7,2;1;3;4;5;6;7,6,1,0.283741,False,u,4915,6,7,4915,u,1,False,MATCH
526,4,1777;3986;5909;7377,uuuu,1;2;3;4,1;3;2;4,3,2,0.717072,False,u,7377,3,4,7377,u,1,False,MATCH
1075,4,1779;2221;4224;5848,uuud,1;2;3;4,2;3;1;4,3,1;2,0.423125,False,d,5848,3,4,5848,d,0,False,MATCH
238,5,1780;1799;2598;4604;7256,uuuuu,1;2;3;4;5,1;3;2;4;5,4,2,0.798543,False,u,7256,4,5,7256,u,1,False,MATCH
472,4,1781;3732;6188;7181,uudc,1;2;3;4,1;2;4;3,3,3,0.055992,True,c,7181,2,4,6188,d,0,True,MISSING_CURRENT
337,13,1784;2538;2646;3382;3549;4332;4927;5476;6013;6629;6826;6887;6902,uuuuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;4;3;5;7;6;8;10;9;12;11;13,12,3;6;9;11,0.997163,False,c,6902,12,13,6902,c,1,False,MATCH
1128,3,1786;5067;7252,udc,1;2;3,1;2;3,2,-,0.465039,False,c,7252,2,3,7252,c,1,False,MATCH
43,14,1788;1924;2457;3183;3274;3922;3995;4091;5078;5111;5412;5771;6271;6615,uuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;2;4;3;6;5;7;8;10;9;11;12;13;14,13,3;5;9,0.615436,False,u,6615,13,14,6615,u,1,False,MATCH
100,3,1789;4884;5252,uuu,1;2;3,2;1;3,2,1,0.877681,False,u,5252,2,3,5252,u,1,False,MATCH
144,2,1790;2387,uu,1;2,1;2,1,-,0.706152,False,u,2387,1,2,2387,u,1,False,MATCH
793,11,1791;1971;2452;2605;3685;3707;4896;5661;6251;6480;6748,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;5;4;6;7;9;10;8;11,10,4;8;9,0.602104,False,u,6748,10,11,6748,u,1,False,MATCH
142,6,1795;2101;4079;4847;5083;7150,uuuuuu,1;2;3;4;5;6,1;3;2;4;5;6,5,2,0.913034,False,u,7150,5,6,7150,u,1,False,MATCH
709,14,1800;2035;2603;2666;3063;4044;4050;4317;5860;6155;6320;6322;7325;7401,uuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;3;2;4;5;7;6;8;10;9;11;12;13;14,13,2;6;9,0.776501,False,u,7401,13,14,7401,u,1,False,MATCH
708,17,1803;1832;2280;2400;2591;2883;3223;4115;4385;4660;5031;5277;5299;5890;6361;6891;7021,uuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2;3;4;6;5;7;9;8;10;11;13;12;15;14;16;17,16,5;8;12;14,0.540016,False,u,7021,16,17,7021,u,1,False,MATCH
53,12,1805;1954;3105;3150;3494;4283;5102;5247;5731;5955;6420;6662,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;3;2;5;4;6;7;8;9;11;10;12,11,2;4;10,0.974502,False,u,6662,11,12,6662,u,1,False,MATCH
841,8,1806;2769;2917;3580;5575;5639;7146;7263,uuuuuuud,1;2;3;4;5;6;7;8,1;2;4;3;5;6;7;8,7,3,0.818736,False,d,7263,7,8,7263,d,0,False,MATCH
843,3,1807;5038;6368,uuu,1;2;3,1;3;2,2,2,0.192065,True,u,6368,1,3,5038,u,1,True,STALE_WINS
1189,2,1810;5650,uu,1;2,1;2,1,-,0.490083,False,u,5650,1,2,5650,u,1,False,MATCH
997,8,1811;3175;3399;4622;5004;5069;5736;6287,uuuuuuuu,1;2;3;4;5;6;7;8,2;1;3;5;4;7;6;8,7,1;4;6,0.910721,False,u,6287,7,8,6287,u,1,False,MATCH
941,2,1812;7162,uu,1;2,1;2,1,-,0.862640,False,u,7162,1,2,7162,u,1,False,MATCH
282,13,1816;1854;2079;2678;2767;3061;3130;3919;4680;4883;5214;5992;6816,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;4;3;5;6;8;7;10;9;12;11;13,12,3;7;9;11,0.551233,False,u,6816,12,13,6816,u,1,False,MATCH
446,7,1819;2166;2193;4021;6256;6977;7205,uuuuuuu,1;2;3;4;5;6;7,1;2;3;5;4;6;7,6,4,0.731573,False,u,7205,6,7,7205,u,1,False,MATCH
700,4,1821;5316;6484;6547,uuuu,1;2;3;4,1;3;2;4,3,2,0.521807,False,u,6547,3,4,6547,u,1,False,MATCH
976,9,1822;2447;2909;3858;4327;5079;5149;5554;7032,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;3;4;5;2;7;6;8;9,8,2;3;4;6,0.696838,False,u,7032,8,9,7032,u,1,False,MATCH
303,4,1825;3439;4596;6637,uuuu,1;2;3;4,2;1;3;4,3,1,0.781975,False,u,6637,3,4,6637,u,1,False,MATCH
596,3,1827;4942;6124,udc,1;2;3,1;2;3,2,-,0.871191,False,c,6124,2,3,6124,c,1,False,MATCH
1203,2,1829;1869,cu,1;2,2;1,1,1,0.170618,True,u,1869,0,2,1829,c,1,True,STALE_WINS
101,9,1830;2264;2348;3860;5058;5097;5142;6204;7228,uuuuuuuud,1;2;3;4;5;6;7;8;9,1;3;2;4;5;7;6;8;9,8,2;6,0.445831,False,d,7228,8,9,7228,d,0,False,MATCH
196,9,1831;2294;3725;4790;4825;5089;6782;7306;7347,uuuuuuuud,1;2;3;4;5;6;7;8;9,1;2;3;4;5;7;6;9;8,8,6;8,0.222022,True,d,7347,7,9,7306,u,1,True,GHOST
1073,12,1834;3062;3312;3646;3934;3966;4356;4461;4756;5948;6631;7389,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,2;3;4;1;5;7;6;9;8;10;11;12,11,1;2;3;6;8,0.638020,False,u,7389,11,12,7389,u,1,False,MATCH
1034,6,1835;2109;2186;2622;3237;3273,uuuuuu,1;2;3;4;5;6,1;3;2;4;5;6,5,2,0.905522,False,u,3273,5,6,3273,u,1,False,MATCH
413,6,1836;2790;3356;4465;5401;6349,uuuuuu,1;2;3;4;5;6,2;1;3;4;6;5,5,1;5,0.043675,True,u,6349,4,6,5401,u,1,True,STALE_WINS
1213,2,1837;4227,cu,1;2,1;2,1,-,0.783434,False,u,4227,1,2,4227,u,1,False,MATCH
570,4,1838;1905;2499;3713,uuuu,1;2;3;4,1;2;4;3,3,3,0.053728,True,u,3713,2,4,2499,u,1,True,STALE_WINS
403,5,1839;2364;3961;4419;5270,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.625265,False,u,5270,4,5,5270,u,1,False,MATCH
1036,4,1840;2128;3288;3740,uuuu,1;2;3;4,1;2;3;4,3,-,0.981303,False,u,3740,3,4,3740,u,1,False,MATCH
883,9,1844;2346;2492;4014;4247;4541;4973;5037;5504,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;3;2;5;6;4;7;8;9,8,2;4;5,0.936928,False,u,5504,8,9,5504,u,1,False,MATCH
760,3,1845;3493;5293,uuu,1;2;3,1;2;3,2,-,0.555917,False,u,5293,2,3,5293,u,1,False,MATCH
510,6,1847;3325;4571;4789;5356;6724,uuuuuu,1;2;3;4;5;6,2;1;3;4;5;6,5,1,0.552290,False,u,6724,5,6,6724,u,1,False,MATCH
1099,6,1848;3507;3887;5110;5666;6877,uuuuuu,1;2;3;4;5;6,1;2;3;5;4;6,5,4,0.487637,False,u,6877,5,6,6877,u,1,False,MATCH
1007,9,1849;1922;3265;3637;3752;4480;4895;6044;6735,uuuuuuuud,1;2;3;4;5;6;7;8;9,1;2;3;4;6;5;7;8;9,8,5,0.582019,False,d,6735,8,9,6735,d,0,False,MATCH
1049,13,1859;2731;2759;2816;2888;2934;3338;4627;4975;5590;7025;7354;7367,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;3;2;4;5;7;6;9;8;10;11;12;13,12,2;6;8,0.368564,False,u,7367,12,13,7367,u,1,False,MATCH
1212,16,1862;1960;2257;2695;3091;3360;3938;4061;4349;5098;5837;6252;6279;6495;6583;7151,cuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,1;3;4;5;6;7;2;8;9;10;12;11;14;15;16;13,15,2;3;4;5;6;11;13;14;15,0.100961,True,u,7151,14,16,6583,u,1,True,STALE_WINS
62,9,1872;1944;2014;2979;3366;3381;4313;4554;5602,uuuuuuuud,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;8;9,8,-,0.517074,False,d,5602,8,9,5602,d,0,False,MATCH
350,2,1873;6352,uu,1;2,1;2,1,-,0.711854,False,u,6352,1,2,6352,u,1,False,MATCH
655,10,1874;2211;2691;2856;3783;3809;4170;6119;6123;7114,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;4;5;6;7;8;9;10,9,-,0.415794,False,u,7114,9,10,7114,u,1,False,MATCH
1186,3,1875;3866;6626,uuu,1;2;3,1;3;2,2,2,0.222602,True,u,6626,1,3,3866,u,1,True,STALE_WINS
459,16,1877;2032;2787;3056;3076;3293;4262;4360;4599;4901;5717;6084;6570;6771;6890;7145,uuuuuuuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,1;2;3;4;5;6;7;9;8;10;11;12;13;14;15;16,15,8,0.629092,False,c,7145,15,16,7145,c,1,False,MATCH
113,7,1878;2229;2720;2998;3279;5404;5898,uuuuuuu,1;2;3;4;5;6;7,1;3;2;4;5;6;7,6,2,0.808591,False,u,5898,6,7,5898,u,1,False,MATCH
96,3,1879;3443;5986,uuu,1;2;3,2;1;3,2,1,0.802648,False,u,5986,2,3,5986,u,1,False,MATCH
293,8,1880;2375;2611;3275;4189;5548;6693;7003,uuuuuuuu,1;2;3;4;5;6;7;8,2;1;3;4;5;6;8;7,7,1;7,0.215815,True,u,7003,6,8,6693,u,1,True,STALE_WINS
419,8,1883;2308;2389;2482;5199;5309;6664;6827,uuuuuuuu,1;2;3;4;5;6;7;8,1;3;4;2;5;6;8;7,7,2;3;7,0.083960,True,u,6827,6,8,6664,u,1,True,STALE_WINS
825,2,1884;4968,ud,1;2,1;2,1,-,0.496816,False,d,4968,1,2,4968,d,0,False,MATCH
492,1,1886,u,1,1,0,-,-,False,u,1886,0,1,1886,u,1,False,MATCH
1158,4,1888;2424;5861;6909,uuud,1;2;3;4,1;2;4;3,3,3,0.018895,True,d,6909,2,4,5861,u,1,True,GHOST
908,2,1889;5828,uu,1;2,1;2,1,-,0.390612,False,u,5828,1,2,5828,u,1,False,MATCH
766,4,1890;3233;5947;6011,uuuu,1;2;3;4,1;3;2;4,3,2,0.866182,False,u,6011,3,4,6011,u,1,False,MATCH
28,3,1891;2546;2942,uuu,1;2;3,1;2;3,2,-,0.732209,False,u,2942,2,3,2942,u,1,False,MATCH
266,1,1893,u,1,1,0,-,-,False,u,1893,0,1,1893,u,1,False,MATCH
772,6,1894;3550;3592;4127;4829;5818,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.301628,False,u,5818,5,6,5818,u,1,False,MATCH
1156,7,1896;2176;2785;3586;5892;6034;6414,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;6;5;7,6,5,0.260557,False,u,6414,6,7,6414,u,1,False,MATCH
60,5,1898;2420;3626;3721;3917,uuuud,1;2;3;4;5,2;3;4;5;1,4,1;2;3;4,0.221091,True,d,3917,3,5,3721,u,1,True,GHOST
126,2,1899;4474,uu,1;2,1;2,1,-,0.417190,False,u,4474,1,2,4474,u,1,False,MATCH
639,16,1900;2247;2541;2670;2847;3013;3100;3280;4576;4620;4731;5041;5145;6167;6220;6879,uuuuuuuuuuuuuuud,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,1;2;3;4;5;7;8;9;6;10;11;12;14;13;16;15,15,6;7;8;13;15,0.119868,True,d,6879,14,16,6220,u,1,True,GHOST
845,3,1908;2944;6555,uuu,1;2;3,1;2;3,2,-,0.535758,False,u,6555,2,3,6555,u,1,False,MATCH
694,3,1910;3122;6666,uuu,1;2;3,1;2;3,2,-,0.256809,False,u,6666,2,3,6666,u,1,False,MATCH
1137,6,1912;2020;2642;3294;3438;4986,uuuudc,1;2;3;4;5;6,1;2;3;4;6;5,5,5,0.157203,True,c,4986,4,6,3438,d,0,True,MISSING_CURRENT
36,8,1916;2161;3007;3082;5522;5932;5949;6975,uuuuuudc,1;2;3;4;5;6;7;8,1;2;4;3;6;7;5;8,7,3;5;6,0.617587,False,c,6975,7,8,6975,c,1,False,MATCH
897,2,1918;5902,uu,1;2,1;2,1,-,0.340465,False,u,5902,1,2,5902,u,1,False,MATCH
791,6,1919;1989;2112;3335;4305;6905,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.448258,False,u,6905,5,6,6905,u,1,False,MATCH
1114,6,1920;3631;4056;4601;5393;7279,uuuudc,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.837888,False,c,7279,5,6,7279,c,1,False,MATCH
624,1,1921,u,1,1,0,-,-,False,u,1921,0,1,1921,u,1,False,MATCH
638,4,1923;3207;4652;6650,uuud,1;2;3;4,1;2;3;4,3,-,0.564334,False,d,6650,3,4,6650,d,0,False,MATCH
1175,3,1925;4196;7109,uuu,1;2;3,1;2;3,2,-,0.589827,False,u,7109,2,3,7109,u,1,False,MATCH
536,5,1926;1958;4094;4468;4585,uuuud,1;2;3;4;5,1;2;3;5;4,4,4,0.095623,True,d,4585,3,5,4468,u,1,True,GHOST
24,2,1929;6103,uu,1;2,2;1,1,1,0.027830,True,u,6103,0,2,1929,u,1,True,STALE_WINS
814,4,1931;2824;3576;6093,uuuu,1;2;3;4,1;2;3;4,3,-,0.951736,False,u,6093,3,4,6093,u,1,False,MATCH
78,5,1933;3086;4149;4667;6649,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.431368,False,u,6649,4,5,6649,u,1,False,MATCH
1056,9,1936;2171;2187;2832;2940;2996;3737;6254;6507,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;3;4;2;5;6;7;8;9,8,2;3,0.391419,False,u,6507,8,9,6507,u,1,False,MATCH
308,5,1937;3520;3706;3726;4619,uuuuu,1;2;3;4;5,1;2;4;5;3,4,3;4,0.118011,True,u,4619,3,5,3726,u,1,True,STALE_WINS
1083,1,1939,u,1,1,0,-,-,False,u,1939,0,1,1939,u,1,False,MATCH
861,3,1941;2127;4047,uuu,1;2;3,2;1;3,2,1,0.331590,False,u,4047,2,3,4047,u,1,False,MATCH
811,7,1943;3090;3303;3799;5055;6591;6931,uuuuuuu,1;2;3;4;5;6;7,1;3;2;5;6;4;7,6,2;4;5,0.315404,False,u,6931,6,7,6931,u,1,False,MATCH
371,2,1946;4302,uu,1;2,1;2,1,-,0.755043,False,u,4302,1,2,4302,u,1,False,MATCH
991,2,1951;4106,uu,1;2,1;2,1,-,0.901616,False,u,4106,1,2,4106,u,1,False,MATCH
275,8,1955;2118;3855;3997;4258;5597;5981;6074,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;5;4;6;7;8,7,4,0.878669,False,u,6074,7,8,6074,u,1,False,MATCH
461,3,1959;4482;5601,uud,1;2;3,2;3;1,2,1;2,0.071803,True,d,5601,1,3,4482,u,1,True,GHOST
927,5,1961;3124;4016;5235;6523,uuuuu,1;2;3;4;5,1;2;4;3;5,4,3,0.869387,False,u,6523,4,5,6523,u,1,False,MATCH
648,1,1964,u,1,1,0,-,-,False,u,1964,0,1,1964,u,1,False,MATCH
392,7,1965;3788;4088;5466;6305;6779;7295,uuuuuuu,1;2;3;4;5;6;7,1;3;2;5;4;6;7,6,2;4,0.960204,False,u,7295,6,7,7295,u,1,False,MATCH
1043,6,1966;3045;4134;6829;7197;7390,uuuuuu,1;2;3;4;5;6,1;2;4;3;5;6,5,3,0.602993,False,u,7390,5,6,7390,u,1,False,MATCH
813,4,1967;5535;6192;7360,uuuu,1;2;3;4,1;2;3;4,3,-,0.535010,False,u,7360,3,4,7360,u,1,False,MATCH
745,5,1968;2321;3597;4617;4717,uuuud,1;2;3;4;5,1;3;2;4;5,4,2,0.566030,False,d,4717,4,5,4717,d,0,False,MATCH
672,2,1972;5340,ud,1;2,1;2,1,-,0.653173,False,d,5340,1,2,5340,d,0,False,MATCH
1244,5,1975;3821;4531;4564;6062,cuuuu,1;2;3;4;5,2;1;4;3;5,4,1;3,0.858929,False,u,6062,4,5,6062,u,1,False,MATCH
964,1,1976,u,1,1,0,-,-,False,u,1976,0,1,1976,u,1,False,MATCH
595,9,1977;3442;3794;3804;4631;6796;6963;7297;7396,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;9;8,8,8,0.055441,True,u,7396,7,9,7297,u,1,True,STALE_WINS
1204,7,1983;3211;4104;4479;5536;6174;7218,cuuuuuu,1;2;3;4;5;6;7,2;1;4;3;5;6;7,6,1;3,0.316329,False,u,7218,6,7,7218,u,1,False,MATCH
1252,5,1984;3594;3632;3826;6580,cuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.985001,False,u,6580,4,5,6580,u,1,False,MATCH
416,5,1986;3140;4656;4914;6691,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.967146,False,u,6691,4,5,6691,u,1,False,MATCH
972,7,1987;3822;4650;5180;5614;6056;6928,uuuuuuu,1;2;3;4;5;6;7,2;1;3;5;4;6;7,6,1;4,0.417481,False,u,6928,6,7,6928,u,1,False,MATCH
786,2,1988;5000,ud,1;2,1;2,1,-,0.452324,False,d,5000,1,2,5000,d,0,False,MATCH
963,5,1991;3839;4386;5302;6336,uuuuu,1;2;3;4;5,2;1;3;4;5,4,1,0.978498,False,u,6336,4,5,6336,u,1,False,MATCH
391,7,1992;2004;2143;2625;5243;5506;7085,uuuuuuu,1;2;3;4;5;6;7,2;3;1;4;5;6;7,6,1;2,0.915165,False,u,7085,6,7,7085,u,1,False,MATCH
150,3,1994;3108;6767,uud,1;2;3,1;3;2,2,2,0.109898,True,d,6767,1,3,3108,u,1,True,GHOST
345,3,1998;5770;5883,udc,1;2;3,1;2;3,2,-,0.595552,False,c,5883,2,3,5883,c,1,False,MATCH
967,17,1999;2043;2244;2626;2966;3046;3295;3480;4253;4391;4497;4679;4704;6345;6824;7024;7285,uuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;3;1;4;5;7;6;9;8;10;11;13;12;15;14;16;17,16,1;2;6;8;12;14,0.304849,False,u,7285,16,17,7285,u,1,False,MATCH
1193,2,2000;6091,uu,1;2,1;2,1,-,0.337726,False,u,6091,1,2,6091,u,1,False,MATCH
864,7,2003;2615;3113;3717;5567;5773;6522,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;7;6,6,3;6,0.182171,True,u,6522,5,7,5773,u,1,True,STALE_WINS
1097,9,2006;2093;4105;4917;5068;5140;5980;6454;6871,uuuuuuuud,1;2;3;4;5;6;7;8;9,1;2;4;5;3;6;7;8;9,8,3;4,0.621953,False,d,6871,8,9,6871,d,0,False,MATCH
755,9,2007;2562;2624;2776;3750;4616;4826;5583;7239,uuuuuuudc,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;8;9,8,-,0.410249,False,c,7239,8,9,7239,c,1,False,MATCH
199,3,2008;2488;6218,uuu,1;2;3,2;1;3,2,1,0.989273,False,u,6218,2,3,6218,u,1,False,MATCH
602,6,2011;2126;2409;2543;5735;7170,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.396766,False,u,7170,5,6,7170,u,1,False,MATCH
248,7,2013;2500;2517;3873;6337;6843;7393,uuuuuuu,1;2;3;4;5;6;7,1;3;2;4;6;5;7,6,2;5,0.845461,False,u,7393,6,7,7393,u,1,False,MATCH
1187,7,2016;2566;2806;4214;5139;5219;7164,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;6;7,6,3,0.649331,False,u,7164,6,7,7164,u,1,False,MATCH
219,2,2017;6304,uu,1;2,2;1,1,1,0.167991,True,u,6304,0,2,2017,u,1,True,STALE_WINS
427,4,2018;5410;7107;7195,uuuu,1;2;3;4,1;2;4;3,3,3,0.004656,True,u,7195,2,4,7107,u,1,True,STALE_WINS
887,3,2023;4066;5617,uuu,1;2;3,1;3;2,2,2,0.116074,True,u,5617,1,3,4066,u,1,True,STALE_WINS
617,5,2025;4552;5854;6997;7175,uuuuu,1;2;3;4;5,1;2;4;5;3,4,3;4,0.171556,True,u,7175,3,5,6997,u,1,True,STALE_WINS
98,3,2026;5217;5255,uud,1;2;3,2;1;3,2,1,0.641123,False,d,5255,2,3,5255,d,0,False,MATCH
778,3,2029;4328;6721,uud,1;2;3,1;3;2,2,2,0.248133,True,d,6721,1,3,4328,u,1,True,GHOST
850,3,2038;5566;6687,uuu,1;2;3,2;1;3,2,1,0.893594,False,u,6687,2,3,6687,u,1,False,MATCH
548,3,2040;3699;5148,uuu,1;2;3,2;1;3,2,1,0.907690,False,u,5148,2,3,5148,u,1,False,MATCH
588,2,2044;6644,uu,1;2,1;2,1,-,0.838973,False,u,6644,1,2,6644,u,1,False,MATCH
646,5,2046;2135;4184;5225;6241,uuuuu,1;2;3;4;5,1;3;2;4;5,4,2,0.823539,False,u,6241,4,5,6241,u,1,False,MATCH
1250,5,2048;3021;4057;5453;5478,cuuuu,1;2;3;4;5,2;1;3;5;4,4,1;4,0.171220,True,u,5478,3,5,5453,u,1,True,STALE_WINS
1110,2,2050;5360,uu,1;2,2;1,1,1,0.205329,True,u,5360,0,2,2050,u,1,True,STALE_WINS
686,8,2051;2743;4155;4226;4750;4877;5419;6268,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,7,-,0.568053,False,u,6268,7,8,6268,u,1,False,MATCH
1106,7,2052;2272;3389;4059;5572;6209;6278,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.965093,False,u,6278,6,7,6278,u,1,False,MATCH
1162,4,2053;2744;2876;4701,uuud,1;2;3;4,1;2;4;3,3,3,0.002094,True,d,4701,2,4,2876,u,1,True,GHOST
790,5,2054;2307;3206;4333;5396,uuuuu,1;2;3;4;5,1;3;2;5;4,4,2;4,0.167692,True,u,5396,3,5,4333,u,1,True,STALE_WINS
244,5,2058;3081;3823;5002;5525,uuuuu,1;2;3;4;5,1;2;4;3;5,4,3,0.754985,False,u,5525,4,5,5525,u,1,False,MATCH
2,1,2061,u,1,1,0,-,-,False,u,2061,0,1,2061,u,1,False,MATCH
738,8,2062;3050;4496;4760;5118;5246;5428;5851,uuuuuuuu,1;2;3;4;5;6;7;8,1;3;2;5;4;6;7;8,7,2;4,0.568686,False,u,5851,7,8,5851,u,1,False,MATCH
1078,13,2063;2830;3065;3249;3306;3959;4613;4665;5046;5234;5714;6020;6379,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;4;3;5;6;8;7;10;11;9;13;12,12,3;7;9;10;12,0.099794,True,u,6379,11,13,6020,u,1,True,STALE_WINS
637,3,2064;4753;6455,uud,1;2;3,1;3;2,2,2,0.050215,True,d,6455,1,3,4753,u,1,True,GHOST
256,1,2066,u,1,1,0,-,-,False,u,2066,0,1,2066,u,1,False,MATCH
1135,5,2067;2485;4367;4785;5664,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.969600,False,u,5664,4,5,5664,u,1,False,MATCH
190,9,2074;2241;2946;4291;5086;5363;6264;6526;6865,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;7;6;8;9,8,6,0.538007,False,u,6865,8,9,6865,u,1,False,MATCH
178,4,2075;2106;3441;3516,uuuu,1;2;3;4,1;2;3;4,3,-,0.346220,False,u,3516,3,4,3516,u,1,False,MATCH
198,1,2076,u,1,1,0,-,-,False,u,2076,0,1,2076,u,1,False,MATCH
720,2,2078;6051,uu,1;2,2;1,1,1,0.189009,True,u,6051,0,2,2078,u,1,True,STALE_WINS
1249,10,2084;3327;3395;3475;4290;4395;4669;6104;6255;6730,cuuuuuuuud,1;2;3;4;5;6;7;8;9;10,1;2;3;5;4;6;8;7;10;9,9,4;7;9,0.184597,True,d,6730,8,10,6255,u,1,True,GHOST
987,1,2089,u,1,1,0,-,-,False,u,2089,0,1,2089,u,1,False,MATCH
485,1,2091,u,1,1,0,-,-,False,u,2091,0,1,2091,u,1,False,MATCH
135,5,2094;3491;4406;6462;6481,uuuuu,1;2;3;4;5,1;3;2;5;4,4,2;4,0.123195,True,u,6481,3,5,6462,u,1,True,STALE_WINS
372,20,2095;2237;2395;2583;3378;3693;3871;4212;4358;4499;4764;5054;5183;5274;5383;6146;6147;6479;6822;7147,uuuuuuuuuuuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1;2;3;4;5;6;7;8;9;10;11;13;12;15;14;16;17;18;19;20,19,12;14,0.380508,False,c,7147,19,20,7147,c,1,False,MATCH
93,1,2096,u,1,1,0,-,-,False,u,2096,0,1,2096,u,1,False,MATCH
1054,4,2097;2547;5254;6646,uuuu,1;2;3;4,1;2;3;4,3,-,0.605570,False,u,6646,3,4,6646,u,1,False,MATCH
831,4,2102;4792;4865;6533,uuuu,1;2;3;4,1;2;4;3,3,3,0.088039,True,u,6533,2,4,4865,u,1,True,STALE_WINS
